78	0	39
39	0	78
8	0	59
90	0	31
31	0	90
6	0	58
36	0	56
56	0	36
15	0	33
10	0	18
74	0	90
0	0	69
69	0	0
33	0	89
88	0	98
25	0	53
39	0	23
23	0	39
40	0	98
19	0	31
94	0	78
78	0	94
32	0	40
40	0	32
72	0	35
35	0	72
79	0	94
5	0	29
29	0	5
10	0	83
83	0	10
1	0	82
51	0	28
28	0	51
30	0	95
9	0	75
69	0	6
6	0	69
12	0	38
78	0	19
19	0	78
94	0	15
15	0	94
67	0	29
29	0	67
33	0	76
76	0	33
88	0	16
16	0	88
17	0	64
34	0	4
4	0	34
10	0	11
11	0	10
55	0	96
96	0	55
72	0	40
40	0	72
23	0	99
99	0	23
45	0	76
64	0	5
5	0	64
51	0	69
71	0	92
76	0	38
38	0	76
23	0	34
46	0	42
42	0	46
28	0	76
76	0	28
9	0	57
34	0	78
0	0	60
81	0	26
26	0	81
81	0	97
90	0	46
46	0	90
3	0	80
80	0	3
42	0	86
7	0	53
1	0	60
60	0	1
21	0	78
32	0	48
76	0	64
64	0	76
79	0	9
9	0	79
2	0	73
94	0	36
36	0	94
26	0	37
92	0	35
35	0	92
73	0	7
7	0	73
1	0	53
53	0	1
30	0	55
57	0	87
94	0	11
11	0	94
67	0	75
79	0	44
44	0	79
75	0	90
94	0	87
87	0	94
78	0	12
12	0	78
41	0	42
32	0	30
30	0	32
45	0	18
18	0	45
5	0	24
54	0	69
34	0	21
21	0	34
37	0	59
81	0	2
2	0	81
30	0	99
99	0	30
55	0	88
52	0	74
49	0	19
19	0	49
9	0	86
3	0	6
32	0	41
41	0	32
54	0	81
79	0	58
58	0	79
25	0	24
24	0	25
7	0	13
13	0	7
25	0	40
40	0	25
54	0	23
23	0	54
24	0	99
99	0	24
11	0	93
16	0	60
87	0	9
9	0	87
39	0	51
16	0	62
62	0	16
55	0	92
92	0	55
74	0	81
81	0	74
34	0	46
74	0	31
31	0	74
28	0	82
15	0	78
78	0	15
25	0	47
88	0	76
76	0	88
26	0	10
10	0	26
19	0	89
38	0	51
51	0	38
79	0	60
60	0	79
6	0	50
50	0	6
48	0	58
44	0	68
23	0	72
75	0	56
56	0	75
78	0	89
70	0	39
39	0	70
89	0	90
40	0	64
59	0	38
38	0	59
52	0	63
63	0	52
91	0	80
80	0	91
95	0	39
39	0	95
54	0	59
59	0	54
81	0	47
47	0	81
31	0	36
76	0	93
84	0	40
40	0	84
25	0	6
6	0	25
4	0	73
8	0	74
41	0	62
62	0	41
34	0	31
31	0	34
35	0	39
99	0	91
91	0	99
53	0	67
42	0	59
41	0	56
39	0	6
6	0	39
63	0	4
4	0	63
56	0	92
29	0	79
33	0	80
80	0	33
43	0	76
72	0	38
38	0	72
16	0	27
66	0	2
2	0	66
32	0	67
67	0	32
63	0	98
72	0	22
22	0	72
61	0	25
25	0	61
86	0	2
2	0	86
67	0	14
14	0	67
17	0	38
38	0	17
22	0	33
33	0	22
40	0	15
15	0	40
14	0	40
92	0	46
46	0	92
18	0	97
18	0	25
25	0	18
37	0	31
31	0	37
76	0	90
90	0	76
51	0	74
46	0	53
8	0	86
42	0	56
56	0	42
11	0	22
15	0	83
83	0	15
53	0	41
41	0	53
49	0	10
10	0	49
35	0	90
30	0	96
96	0	30
62	0	65
98	0	60
60	0	98
19	0	36
63	0	40
40	0	63
11	0	1
1	0	11
25	0	14
14	0	25
42	0	79
73	0	55
55	0	73
9	0	24
53	0	95
16	0	63
63	0	16
89	0	99
14	0	83
61	0	95
79	0	12
12	0	79
35	0	74
74	0	35
31	0	56
16	0	57
57	0	16
36	0	48
52	0	34
34	0	52
22	0	45
45	0	22
92	0	88
88	0	92
72	0	80
32	0	29
29	0	32
39	0	94
64	0	90
90	0	64
31	0	98
98	0	31
27	0	30
44	0	17
17	0	44
47	0	93
35	0	79
52	0	94
41	0	28
28	0	41
43	0	64
64	0	43
15	0	96
96	0	15
45	0	59
59	0	45
18	0	61
61	0	18
55	0	14
14	0	55
65	0	73
49	0	29
29	0	49
6	0	35
12	0	58
65	0	68
88	0	69
69	0	88
70	0	36
36	0	70
85	0	20
20	0	85
49	0	79
16	0	66
66	0	16
44	0	25
25	0	44
2	0	85
85	0	2
0	0	19
94	0	5
5	0	94
68	0	12
12	0	68
41	0	17
17	0	41
3	0	30
48	0	70
45	0	46
46	0	45
60	0	42
42	0	60
96	0	70
70	0	96
29	0	95
11	0	65
51	0	30
30	0	51
13	0	32
32	0	13
6	0	8
32	0	61
61	0	32
64	0	84
84	0	64
4	0	22
77	0	48
48	0	77
35	0	17
17	0	35
40	0	1
1	0	40
11	0	33
12	0	31
43	0	85
47	0	77
26	0	24
24	0	26
33	0	74
74	0	33
5	0	84
79	0	91
45	0	95
92	0	32
32	0	92
1	0	32
16	0	10
10	0	16
16	0	29
57	0	25
25	0	57
47	0	80
73	0	68
68	0	73
7	0	96
20	0	63
63	0	20
51	0	75
41	0	81
13	0	15
15	0	13
60	0	13
13	0	60
22	0	80
18	0	74
74	0	18
16	0	3
3	0	16
80	0	59
59	0	80
56	0	35
35	0	56
90	0	99
99	0	90
50	0	66
94	0	83
83	0	94
10	0	2
2	0	10
1	0	41
32	0	72
92	0	6
6	0	92
60	0	56
56	0	60
20	0	59
60	0	6
6	0	60
11	0	42
98	0	9
9	0	98
2	0	46
46	0	2
91	0	58
58	0	91
47	0	4
4	0	47
70	0	98
66	0	12
12	0	66
37	0	95
95	0	37
12	0	53
53	0	12
68	0	11
11	0	68
14	0	17
17	0	14
64	0	34
34	0	64
44	0	80
6	0	84
71	0	26
26	0	71
61	0	28
28	0	61
15	0	85
41	0	92
1	0	16
16	0	1
66	0	96
40	0	66
50	0	16
16	0	50
32	0	73
73	0	32
63	0	80
84	0	92
58	0	89
89	0	58
52	0	24
24	0	52
42	0	54
54	0	42
21	0	27
71	0	82
82	0	71
48	0	96
41	0	98
74	0	65
65	0	74
26	0	34
34	0	26
86	0	20
20	0	86
49	0	93
94	0	21
21	0	94
56	0	57
94	0	49
49	0	94
75	0	70
70	0	75
27	0	52
52	0	17
17	0	52
5	0	99
84	0	97
97	0	84
6	0	28
23	0	93
35	0	78
34	0	51
51	0	34
46	0	73
73	0	46
40	0	45
96	0	87
87	0	96
26	0	94
51	0	63
3	0	26
26	0	3
35	0	63
86	0	14
14	0	86
33	0	57
17	0	23
77	0	86
5	0	50
36	0	84
95	0	48
48	0	95
52	0	3
3	0	52
28	0	3
3	0	28
35	0	36
8	0	34
34	0	8
15	0	60
60	0	15
58	0	14
14	0	58
1	0	58
34	0	59
75	0	85
93	0	63
63	0	93
26	0	51
90	0	83
83	0	90
75	0	78
68	0	0
0	0	68
35	0	98
98	0	35
33	0	87
60	0	19
19	0	60
21	0	30
32	0	68
68	0	32
94	0	86
86	0	94
98	0	57
57	0	98
9	0	43
71	0	75
27	0	53
88	0	19
19	0	88
88	0	93
45	0	96
96	0	45
72	0	91
82	0	29
29	0	82
0	0	56
98	0	38
38	0	98
44	0	91
72	0	26
26	0	72
94	0	4
4	0	94
8	0	69
69	0	8
72	0	17
17	0	72
61	0	75
