25	0	34
34	0	25
17	0	45
45	0	17
9	0	3
3	0	9
28	0	43
43	0	28
33	0	20
20	0	33
16	0	6
6	0	16
10	0	45
45	0	10
9	0	17
17	0	9
20	0	18
18	0	20
16	0	8
8	0	16
25	0	44
44	0	25
16	0	17
17	0	16
44	0	39
39	0	44
47	0	19
19	0	47
16	0	8
8	0	16
6	0	28
28	0	6
49	0	34
34	0	49
13	0	27
27	0	13
14	0	1
1	0	14
10	0	19
19	0	10
29	0	4
4	0	29
0	0	24
24	0	0
4	0	42
42	0	4
14	0	8
8	0	14
28	0	27
27	0	28
5	0	23
23	0	5
5	0	20
20	0	5
32	0	17
17	0	32
43	0	23
23	0	43
15	0	23
23	0	15
35	0	40
40	0	35
12	0	35
35	0	12
32	0	42
42	0	32
32	0	46
46	0	32
1	0	37
37	0	1
13	0	22
22	0	13
29	0	43
43	0	29
4	0	22
22	0	4
10	0	3
3	0	10
22	0	9
9	0	22
26	0	25
25	0	26
5	0	16
16	0	5
0	0	19
19	0	0
36	0	30
30	0	36
2	0	28
28	0	2
24	0	18
18	0	24
49	0	47
47	0	49
1	0	35
35	0	1
27	0	44
44	0	27
43	0	36
36	0	43
19	0	21
21	0	19
25	0	17
17	0	25
20	0	0
0	0	20
32	0	25
25	0	32
47	0	11
11	0	47
45	0	37
37	0	45
45	0	44
44	0	45
44	0	6
6	0	44
27	0	46
46	0	27
38	0	2
2	0	38
13	0	47
47	0	13
48	0	0
0	0	48
7	0	17
17	0	7
42	0	41
41	0	42
40	0	9
9	0	40
7	0	0
0	0	7
7	0	23
23	0	7
17	0	1
1	0	17
11	0	35
35	0	11
28	0	27
27	0	28
11	0	36
36	0	11
3	0	36
36	0	3
14	0	22
22	0	14
47	0	29
29	0	47
43	0	29
29	0	43
45	0	19
19	0	45
45	0	29
29	0	45
8	0	28
28	0	8
49	0	32
32	0	49
43	0	10
10	0	43
1	0	43
43	0	1
0	0	33
33	0	0
11	0	49
49	0	11
8	0	12
12	0	8
37	0	48
48	0	37
24	0	42
42	0	24
34	0	30
30	0	34
18	0	34
34	0	18
3	0	32
32	0	3
31	0	22
22	0	31
27	0	43
43	0	27
0	0	36
36	0	0
26	0	42
42	0	26
3	0	41
41	0	3
36	0	43
43	0	36
36	0	19
19	0	36
26	0	43
43	0	26
11	0	35
35	0	11
12	0	42
42	0	12
11	0	0
0	0	11
19	0	0
0	0	19
37	0	22
22	0	37
18	0	21
21	0	18
26	0	46
46	0	26
32	0	30
30	0	32
38	0	17
17	0	38
8	0	24
24	0	8
0	0	25
25	0	0
14	0	1
1	0	14
5	0	21
21	0	5
9	0	3
3	0	9
11	0	34
34	0	11
44	0	16
16	0	44
